object_id,sector,provider_name,timespan_begin,timespan_end,dc_type,dc_subject,metadata_format,view_fields,digitized
24TD52YMCEFM7LNWVDVCD4QQ2SZ2VAMQ,Library,Deutsche Nationalbibliothek,1948.0,1948.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Standort""]",False
24TKNNZB3KLCDYOZNEBUZJDLHKCTL25N,Library,Leibniz-Institut für Bildungsmedien | Georg-Eckert-Institut (GEI) Informationszentrum Bildungsmedien. Bibliothek,1865.0,1865.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
24TNG6OWQBDXXAAZRGUWNKSGWB2WORS6,Library,Deutsche Nationalbibliothek,2014.0,2014.0,"[""Hochschulschrift""]","[""Empfindsamkeit"", ""Aufklärung"", ""Hamann, Johann Georg"", ""Herder, Johann Gottfried von"", ""Goethe, Johann Wolfgang von""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
24TNOUVCMB3SDCMQMT6R2YCDYLFXOZAN,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1926.0,1927.0,"[""Druckgraphik""]","[""Faust. Eine Tragödie, zweiter Teil"", ""Drama""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24TOKENDVNRQQBZD46EPMZMG5MEGDSJM,Library,Deutsche Nationalbibliothek,2011.0,2011.0,[],"[""Stiftungshochschule"", ""Zulassung"", ""Satzung"", ""Studiengang"", ""Hochschulzulassung"", ""Erziehung, Schul- und Bildungswesen"", ""Goethe-Universität Frankfurt am Main""]",MARC 21,"[""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Schlagwort"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
24TOVNTEV3EEGGQKVY5LBKWUXOEGQEUJ,Archive,Stadtarchiv Nürnberg,,,"[""Bestand""]",[],EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandsbeschreibung"", ""Archivalientyp"", ""Online-Beständeübersicht im Angebot des Archivs""]",False
24TWPV753TVMZNTB7CE5VWELF5WSFCGQ,Archive,Niedersächsisches Landesarchiv,1867.0,1946.0,"[""Bestand""]",[],EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandslaufzeit"", ""Bestandsbeschreibung"", ""Umfang"", ""Archivalientyp"", ""Verwandte Bestände und Literatur"", ""Online-Beständeübersicht im Angebot des Archivs""]",False
24U2JPMZRXSAATOZYK27YMO5WNZMKKJ6,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1796.0,1796.0,"[""Dokument""]","[""Unger, Friederike Helene"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Bemerkungen"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24UEFCK73CYJT7SRGQDRVE65JORSR2J6,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1939.0,1939.0,"[""Brief""]",[],LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Förderung"", ""Sammlung""]",True
24UHQCZE3DMHNSOMNWTGYCXJ3FPVLTUO,Library,Deutsche Nationalbibliothek,2011.0,2011.0,[],"[""Mathematik"", ""Unterrichtsfach"", ""Lineare Algebra"", ""Schulmathematik"", ""Mathematik""]",MARC 21,"[""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Schlagwort"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
24UK65GV4UAJJSVRJATO2OCUSOMOVSMX,Archive,Archiv der Hansestadt Wismar,1988.0,1988.0,"[""Bilder""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp""]",False
24VJGYS5LJO75XZREV62KPNAF24QBKEJ,Library,Deutsche Nationalbibliothek,,,[],"[""Erziehung, Schul- und Bildungswesen"", ""Literatur in anderen Sprachen""]",MARC 21,"[""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
24VJKCTDW2PVNX6GVAB6P7PXEA2DBDN4,Museum,Deutsche Fotothek,,,"[""Kontaktbogen""]","[""Politik"", ""Sitzung"", ""Dresden"", ""Sächsischer Landtag""]",LIDO,"[""Objekt Bezeichnung"", ""Ereignis"", ""(wer)"", ""Bezug (was)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Weitere Nummer(n)"", ""Förderung""]",True
24W3JMIBZPZQD7SERFIA2NMACIQ34ZYT,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1830.0,1830.0,"[""Dokument""]","[""Hodges, Charles"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24WTKUDBY2Q2GCR7GWZQC2UMQWYY6VVA,Library,Bibliothek für Bildungsgeschichtliche Forschung,,,"[""Fortlaufendes Sammelwerk""]",[],METS,"[""Beteiligte Personen und Organisationen"", ""Dokumenttyp"", ""Erschienen"", ""Sprache"", ""Förderung""]",True
24WZS25TUSJP5XARP6VSDY4KYA4WPLT7,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1800.0,1800.0,"[""Dokument""]","[""Vulpius (Goethe), Christiane"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24XDPFTNDY4PAJ7VXXLDH4MHPMC5JRRS,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1817.0,1817.0,"[""Dokument""]","[""Boisserée, Sulpiz"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24XPNABJQ63Q7ZNU5DLNA5ZHOLUH6VM7,Archive,Landesarchiv Thüringen – Hauptstaatsarchiv Weimar,1830.0,1830.0,"[""Text""]",[],METS,"[""Urheber"", ""Dokumenttyp"", ""Erschienen"", ""Umfang"", ""URN"", ""Standort""]",True
24XUCLY44PUYR5NPD3FITME6BBGDA5DI,Archive,Kreisarchiv Viersen,1989.0,1989.0,"[""Akten""]","[""Gastspiele, Mario's Nettentheater"", ""Gastspiele, Schluff Jull"", ""Gastspiele, Theater Die Kugel"", ""Gastspiele, Theater an der Ruhr"", ""Grytzmann, Almut"", ""Petermandl, Hans""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Sache""]",False
24XUXYGYSCQAO25LTPXMRDPUAU25JUTQ,Museum,Deutsche Fotothek,,,"[""Fotografie""]","[""Szenenbilder"", ""Schauspielszenen"", ""Rollenbildnisse"", ""Berlin"", ""Deutsches Theater Berlin""]",LIDO,"[""AlternativTitel"", ""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""Bezug (was)"", ""Bezug (wer)"", ""Bezug (wo)"", ""Bezug (Ereignis)"", ""(wann)"", ""Klassifikation"", ""Weitere Nummer(n)""]",True
24YVMQFYPJSWGW57OVA2S6QA6XIF2GKG,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1802.0,1802.0,"[""Dokument""]","[""Sachsen-Weimar und Eisenach, Karl August Großherzog von"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Bemerkungen"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
24YXWLDUHD5DTFZULYKUE2U6DVGH2KQI,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1829.0,1829.0,"[""Noten""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
24ZFC7Z7RVYKWNKGCMI3N43AYIRKPSJT,Archive,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Handschriftenabteilung,1929.0,1929.0,"[""Fotografie""]","[""Fotoalbum"", ""Kleid"", ""Fenster"", ""Album"", ""Gesicht"", ""Schatten"", ""Leihgabe"", ""Christiane Zimmer"", ""Heinrich Zimmer (Indologe)""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Ereignis"", ""(wer)"", ""(wo)"", ""(Beschreibung)"", ""Ereignis"", ""(wo)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24ZLTO2Z573BCX4RU7FQZ2HZGY45TNZI,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,,,"[""Druckgraphik""]","[""Porträt"", ""Punktiermanier"", ""Halbfigurenbild"", ""Radierung"", ""Anna Katharina Schönkopf"", ""Johann Wolfgang von Goethe""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wer)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
24ZRYVMRLO5GU66GQX4WJQC6RVASSUEC,Library,Deutsche Nationalbibliothek,1922.0,1922.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Ausgabe"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Standort""]",False
24ZUPEOBGGE2MB2657E363LGKVM7ZYXJ,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1910.0,1910.0,"[""Noten""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Förderung""]",True
252KMPA2GPIUTC6DMAXVWUUTY4QI7IYG,Library,Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek,1896.0,1896.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache"", ""Umfang""]",True
252XWHQH7VYF47SIPVBUZIK4Y3WPD6EV,Library,Deutsche Nationalbibliothek,1973.0,1973.0,"[""Hochschulschrift""]","[""Selbstverständnis"", ""Zen"", ""Selbstverständnis"", ""Zen-Buddhismus"", ""Japan"", ""Japan"", ""Natsume, Sōseki""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Erschienen in"", ""ISBN"", ""Standort""]",False
2533CJCXZHLB5BDQ3DO53FW5HDE5VU62,Library,Universitätsbibliothek Bielefeld,1885.0,1885.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
253763CL4IDJT7DFML4LMFLFVTSS2Q4Q,Archive,Niedersächsisches Landesarchiv,1804.0,1823.0,"[""Verzeichnung""]",[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Provenienz"", ""Archivalientyp"", ""Sonstige Erschließungsangaben"", ""Bemerkungen""]",True
253IK6JJMMGQUYQORH6O2UJCCQ2MJPQS,Library,Herzogin Anna Amalia Bibliothek,1776.0,1776.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache"", ""Förderung""]",True
253M3P6UGSOE32AJK6TPTRYRMVTJ7JU6,Archive,Landesarchiv Berlin,1958.0,1959.0,[],[],EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp"", ""Sonstige Erschließungsangaben""]",False
253PWDPIH2F4OHRDMNTCFNF6HXUAYY5J,Library,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden,1899.0,1899.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Sprache""]",True
253U5J7XEFFWYRDW6FCZDOCFH46WMNBO,Archive,Stadtarchiv Tübingen,1915.0,1925.0,"[""Karten und Pläne""]","[""Bebauungsplan Hohe Steige"", ""Hohe Steige, Bebauungsplan"", ""Tübingen, Goethestraße""]",EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Maße"", ""Material"", ""Formalbeschreibung"", ""Archivalientyp"", ""Sonstige Erschließungsangaben"", ""Indexbegriffe Ort"", ""Indexbegriffe Sache""]",False
254LZOSBDB3OLS2DP4KZ7JI4LXS7X3XX,Archive,Landesarchiv Baden-Württemberg,1958.0,1959.0,"[""Bilder""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Maße"", ""Urheber"", ""Archivalientyp"", ""Bemerkungen"", ""Digitalisat im Angebot des Archivs""]",True
254MJVNW4CMSNNLSRRCJKVDN4HLSUQ6J,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1824.0,1824.0,"[""Archivale""]","[""Weller, Christian Ernst Friedrich"", ""Goethe, Johann Wolfgang (1749-1832)""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution""]",False
254MV6VEFQZ2W5WOFEBOXCV75XJCONDB,Archive,Saarländisches Landesarchiv,1855.0,1908.0,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp"", ""Digitalisat im Angebot des Archivs""]",True
254T4JACSABZPUSVXWRBHW3IA5M34LMD,Archive,Brandenburgisches Landeshauptarchiv,1925.0,1926.0,"[""Archivale""]",[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp""]",False
254TC2H4IRUS4O6F5OR3M3KFCHBT5FQP,Library,Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky,1856.0,1856.0,"[""Abschnitt""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
255GGSPWWCZW7YTQDIMIQ3F2BLH5USQZ,Library,Deutsche Nationalbibliothek,,,[],"[""Erziehung, Schul- und Bildungswesen""]",MARC 21,"[""Urheber"", ""Sprache"", ""Umfang"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
255L2JXVQNGJHRRQIA26FYV7HUJMH5GF,Library,Deutsche Nationalbibliothek,2016.0,2016.0,"[""Hochschulschrift""]","[""Nasennebenhöhlenkrankheit"", ""Computertomografie"", ""Niedrige Strahlendosis"", ""Röntgenröhre"", ""Elektrische Spannung"", ""Bildqualität"", ""Nasennebenhöhle"", ""Computertomografie"", ""Medizin"", ""Interventionsradiologie"", ""Strahlendosis"", ""Bildgebendes Verfahren"", ""Halsregion"", ""Untersuchung"", ""Skalierung"", ""Nasennebenhöhlenkrankheit"", ""Nuklearmedizin"", ""Szintigraphie"", ""Atemwegskrankheit"", ""Atemnot""]",MARC 21,"[""Weitere Titel"", ""Urheber"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Standort""]",False
255ZFYUFGRK5FLWNF3VO3U2CD75KQWP7,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1800.0,1800.0,"[""Dokument""]","[""Schelling, Friedrich Wilhelm Joseph"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
256DKY2K3IK5CMFALUJ4CJGCCRNDMEQX,Library,Deutsche Nationalbibliothek,2001.0,2001.0,[],[],MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Inhaltsverzeichnis"", ""Erschienen in"", ""Standort""]",False
256GTGJGWXMBGJF2IPY64OISHWYAYX3L,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1860.0,1860.0,"[""Zeichnung""]","[""Architekturansicht"", ""Topografie"", ""Verona"", ""Ponte Scaligero""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Bezug (wo)"", ""Beschriftung"", ""Verwandtes Objekt/Literatur"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
256QNJXPSGE3EXYJC252ERO4BK5OWBBA,Library,Herzogin Anna Amalia Bibliothek,1815.0,1815.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
2574QMJO6YBXUXH5KP6C53TOVRMYFZWX,Library,Deutsche Nationalbibliothek,2008.0,2008.0,[],"[""Liebe"", ""Utopie"", ""Güte"", ""Göttlichkeit"", ""Drama"", ""Goethe, Johann Wolfgang von"", ""Utopie"", ""Deutsche Literatur""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Schlagwort"", ""Klassifikation"", ""Erschienen in"", ""URN"", ""Standort""]",True
257NMJURO3QE42YGCPJTD3V5X3CZI5IP,Library,Deutsche Nationalbibliothek,2024.0,2024.0,"[""Hochschulschrift""]","[""Englisch"", ""Deutschland""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Standort""]",False
257VJTJWXGPC4GQMKSTRT2YU632IK2PP,Archive,Stadtarchiv Nürnberg,,,"[""Bestand""]","[""Familien, Nürnberger"", ""Wappen- und Geschlechterbücher (Bestand)"", ""Wappen- und _Geschlechterbücher (Bestand)""]",EAD,"[""Bestandssignatur"", ""Kontext"", ""Bestandsbeschreibung"", ""Umfang"", ""Archivalientyp"", ""Sprache der Unterlagen"", ""Indexbegriffe Sache"", ""Online-Beständeübersicht im Angebot des Archivs""]",False
257VOGUKOOQWE6RT5XBZGHZCH3VALYJM,Archive,Staatsarchiv Amberg,1608.0,1608.0,"[""Urkunden""]","[""Judenberg, Halbhof"", ""Moller, Georg, Haitzenhofen"", ""Wein, Kuntz, Judenberg"", ""Wein, Katharina, Judenberg""]",EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Formalbeschreibung"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Indexbegriffe Ort""]",False
25AKWJTI2P5LNI3I2FWDDW7YWYIRJ7ST,Library,Universitätsbibliothek der Humboldt-Universität zu Berlin,1775.0,1775.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache"", ""Förderung""]",True
25ASY2OOFXRRQAUXVFLYC2IBIEA7EA5X,Library,Bayerische Staatsbibliothek,1738.0,1738.0,"[""Dissertation: jur.""]",[],MARC 21,"[""Weitere Titel"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Dokumenttyp"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""URN"", ""VD18"", ""Standort""]",True
25AWFYQED6AE3NPDVIJKNP2PX4BLPWS7,Other,Freies Deutsches Hochstift / Frankfurter Goethe-Museum - Kunstsammlung / Museum,1924.0,1926.0,"[""Zeichnung""]","[""Faust. Eine Tragödie, zweiter Teil"", ""Zeichnung (Kunst)""]",LIDO,"[""Objekt Bezeichnung"", ""Objektbeschreibung"", ""Material/Technik"", ""Maße"", ""Ereignis"", ""(wer)"", ""(wann)"", ""(Beschreibung)"", ""Bezug (was)"", ""Beschriftung"", ""Standort"", ""Inventarnummer"", ""Sammlung""]",True
25AXNLJEZXQTIF34XLRWQLIC6BZNH4SF,Library,Herzogin Anna Amalia Bibliothek,1827.0,1827.0,"[""Kapitel""]",[],METS,"[""Dokumenttyp"", ""Erschienen in"", ""Erschienen"", ""Sprache""]",True
25AZLJSPOTVIMEFINHAFMP476YB2B6XA,Archive,Landesarchiv Berlin,1871.0,1904.0,[],"[""Denkmäler"", ""Goethedenkmal"", ""Lessingdenkmal"", ""Schillerdenkmal""]",EAD,"[""Archivaliensignatur"", ""Alt-/Vorsignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Archivalientyp"", ""Sonstige Erschließungsangaben"", ""Indexbegriffe Sache""]",False
25BE77OIJN425HTQYYQMTKFZBC2KYZWA,Library,Deutsche Nationalbibliothek,1982.0,1982.0,[],"[""Aufklärung"", ""Goethe, Johann Wolfgang von"", ""Aufklärung"", ""Goethe, Johann Wolfgang von""]",MARC 21,"[""Urheber"", ""Ereignis"", ""(wo)"", ""(wer)"", ""(wann)"", ""Sprache"", ""Umfang"", ""Maße"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""ISBN"", ""Standort""]",False
25BIX5O76BDTB44FKQJCKWZO56XTYAOU,Archive,Klassik Stiftung Weimar: Goethe- und Schiller-Archiv,1803.0,1803.0,"[""Dokument""]","[""Herrmann, Friedrich Wilhelm"", ""Goethe, Johann Wolfgang von""]",EAD,"[""Signatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Umfang"", ""Archivalientyp"", ""Indexbegriffe Person/Institution"", ""Archivalientitel""]",True
25BNVCUEOXRHH2EQBKH6WMCWP3VM4MBA,Library,Deutsche Nationalbibliothek,2022.0,2022.0,"[""Hochschulschrift""]","[""Gesichtsschmerz"", ""Zahnokklusion""]",MARC 21,"[""Urheber"", ""Beteiligte Personen und Organisationen"", ""Ereignis"", ""(wo)"", ""(wann)"", ""Dokumenttyp"", ""Sprache"", ""Umfang"", ""Maße"", ""Anmerkungen"", ""Inhaltsverzeichnis"", ""Schlagwort"", ""Standort""]",False
25BSJR3NB4EAPR7KHEYKZNILXDQXP5Z3,Archive,Stadtarchiv Duisburg,1949.0,1949.0,[],[],EAD,"[""Archivaliensignatur"", ""Bestand"", ""Kontext"", ""Laufzeit"", ""Enthältvermerke"", ""Archivalientyp""]",False
